-764.16,-469.11,1647.14
-765.225,-467.037,1649.49
-766.289,-464.957,1651.85
-767.704,-462.172,1655
-768.761,-460.075,1657.38
-770.165,-457.266,1660.55
-771.213,-455.149,1662.94
-772.257,-453.022,1665.34
-773.297,-450.886,1667.75
-774.331,-448.744,1670.16
-775.362,-446.588,1672.58
-776.387,-444.428,1675.01
-777.405,-442.26,1677.44
-778.419,-440.082,1679.87
-779.427,-437.896,1682.3
-780.766,-434.96,1685.57
-781.76,-432.755,1688.01
-782.745,-430.556,1690.45
-784.056,-427.6,1693.71
-785.035,-425.375,1696.17
-786.336,-422.396,1699.45
-786.983,-420.904,1701.1
-788.274,-417.909,1704.39
-789.241,-415.649,1706.85
-790.208,-413.379,1709.31
-791.487,-410.358,1712.59
-792.441,-408.1,1715.04
-793.401,-405.828,1717.51
-794.365,-403.553,1719.98
-795.334,-401.275,1722.46
-796.309,-398.991,1724.94
-797.289,-396.707,1727.42
-798.603,-393.661,1730.74
-799.601,-391.358,1733.25
-800.936,-388.298,1736.58
-801.937,-386.018,1739.07
-803.288,-382.968,1742.41
-804.312,-380.681,1744.91
-805.348,-378.393,1747.42
-806.747,-375.347,1750.77
-807.807,-373.067,1753.28
-809.239,-370.035,1756.62
-810.326,-367.761,1759.13
-811.427,-365.489,1761.65
-812.91,-362.469,1765
-814.033,-360.212,1767.52
-815.167,-357.96,1770.03
-816.701,-354.955,1773.4
-817.864,-352.707,1775.92
-819.431,-349.719,1779.29
-820.222,-348.227,1780.97
-821.416,-345.996,1783.5
-822.623,-343.765,1786.03
-823.836,-341.545,1788.57
-825.44,-338.641,1791.91
-826.636,-336.498,1794.37
-828.227,-333.674,1797.63
-829.018,-332.278,1799.25
-830.592,-329.522,1802.44
-831.762,-327.486,1804.81
-832.924,-325.476,1807.15
-834.457,-322.841,1810.22
-835.216,-321.543,1811.74
-836.351,-319.607,1814.01
-837.846,-317.07,1816.98
-838.946,-315.208,1819.16
-840.039,-313.367,1821.33
-841.115,-311.557,1823.45
-842.532,-309.184,1826.24
-843.579,-307.438,1828.3
-844.609,-305.728,1830.32
-845.628,-304.041,1832.31
-846.963,-301.845,1834.9
-847.618,-300.771,1836.18
-848.588,-299.186,1838.05
-849.857,-297.116,1840.51
-850.79,-295.596,1842.31
-852.003,-293.62,1844.66
-852.892,-292.17,1846.37
-853.764,-290.747,1848.06
-854.895,-288.893,1850.25
-855.718,-287.536,1851.85
-856.782,-285.764,1853.94
-857.551,-284.467,1855.46
-858.302,-283.186,1856.96
-859.267,-281.512,1858.9
-859.969,-280.268,1860.34
-860.651,-279.033,1861.76
-861.315,-277.803,1863.16
-861.961,-276.579,1864.55
-862.795,-274.955,1866.38
-863.401,-273.741,1867.74
-864.186,-272.123,1869.53
-864.758,-270.908,1870.86
-865.317,-269.692,1872.19
-865.864,-268.471,1873.52
-866.575,-266.836,1875.27
-867.096,-265.598,1876.6
-867.77,-263.929,1878.36
-868.256,-262.666,1879.67
-868.876,-260.96,1881.43
-869.317,-259.667,1882.74
-869.736,-258.362,1884.05
-870.131,-257.043,1885.37
-870.619,-255.273,1887.14
-870.953,-253.935,1888.49
-871.354,-252.142,1890.31
-871.621,-250.783,1891.7
-871.926,-248.97,1893.57
-872.114,-247.614,1894.99
-872.266,-246.249,1896.44
-872.385,-244.88,1898.08
-872.49,-243.057,1900.44
-872.527,-241.692,1902.2
-872.531,-240.323,1903.97
-872.484,-238.486,1906.37
-872.411,-237.105,1908.22
-872.305,-235.722,1910.11
-872.115,-233.872,1912.27
-871.716,-231.095,1915.32
-871.467,-229.707,1916.81
-871.092,-227.855,1918.77
-870.776,-226.467,1920.22
-870.308,-224.618,1922.14
-869.922,-223.225,1923.57
-869.363,-221.385,1925.45
-868.909,-220.009,1926.83
-868.424,-218.631,1928.21
-867.735,-216.812,1930.06
-867.183,-215.455,1931.46
-866.399,-213.651,1933.34
-865.776,-212.307,1934.76
-864.899,-210.526,1936.67
-863.492,-207.884,1939.55
-862.751,-206.573,1941.01
-861.987,-205.264,1942.47
-861.203,-203.957,1943.96
-860.398,-202.648,1945.53
-859.304,-200.905,1947.65
-858.469,-199.601,1949.25
-857.333,-197.854,1951.41
-856.468,-196.535,1953.05
-855.589,-195.21,1954.7
-854.409,-193.441,1956.92
-853.522,-192.118,1958.58
-852.63,-190.791,1960.25
-851.436,-189.017,1962.49
-850.541,-187.68,1964.17
-849.351,-185.892,1966.42
-848.461,-184.54,1968.13
-847.275,-182.717,1970.42
-845.515,-179.946,1973.87
-844.642,-178.537,1975.61
-843.775,-177.118,1977.35
-842.629,-175.202,1979.68
-841.777,-173.751,1981.44
-840.929,-172.284,1983.21
-840.085,-170.798,1984.99
-838.967,-168.802,1987.37
-838.413,-167.798,1988.56
-837.315,-165.774,1990.96
-836.495,-164.233,1992.78
-835.42,-162.165,1995.2
-834.628,-160.598,1997.02
-833.846,-159.006,1998.86
-832.828,-156.853,2001.31
-832.087,-155.224,2003.15
-831.133,-153.034,2005.6
-830.441,-151.375,2007.44
-829.768,-149.698,2009.29
-828.906,-147.446,2011.76
-828.287,-145.748,2013.61
-827.688,-144.032,2015.48
-826.922,-141.717,2017.98
-826.375,-139.965,2019.86
-825.849,-138.196,2021.75
-825.346,-136.41,2023.64
-824.864,-134.61,2025.54
-824.25,-132.18,2028.07
-823.81,-130.343,2029.98
-823.25,-127.879,2032.52
-822.976,-126.629,2033.81
-822.451,-124.128,2036.37
-822.071,-122.24,2038.3
-821.58,-119.691,2040.89
-821.223,-117.767,2042.84
-820.875,-115.837,2044.79
-820.421,-113.243,2047.41
-820.085,-111.284,2049.37
-819.643,-108.661,2052.01
-819.313,-106.683,2054
-818.982,-104.69,2056.01
-818.54,-102.026,2058.7
-818.206,-100.02,2060.73
-817.87,-98.0069,2062.77
-817.531,-95.9921,2064.82
-817.187,-93.963,2066.88
-816.839,-91.934,2068.95
-816.486,-89.9063,2071.02
-816.003,-87.1967,2073.8
-815.63,-85.1613,2075.9
-815.249,-83.1304,2078.01
-814.725,-80.423,2080.82
-814.318,-78.3903,2082.94
-813.899,-76.3616,2085.05
-813.319,-73.6576,2087.87
-812.869,-71.6314,2089.99
-812.404,-69.6083,2092.11
-811.761,-66.9138,2094.94
-811.26,-64.8938,2097.07
-810.57,-62.2015,2099.92
-810.035,-60.1817,2102.07
-809.299,-57.4935,2104.94
-808.731,-55.4853,2107.08
-807.943,-52.799,2109.95
-807.328,-50.7907,2112.09
-806.695,-48.7923,2114.23
-805.814,-46.1293,2117.09
-805.128,-44.1426,2119.24
-804.175,-41.4961,2122.11
-803.681,-40.1725,2123.55
-802.656,-37.5219,2126.44
-801.861,-35.5512,2128.61
-800.763,-32.9404,2131.5
-800.189,-31.6229,2132.97
-799.009,-29.0135,2135.91
-798.092,-27.0678,2138.12
-796.828,-24.49,2141.07
-795.848,-22.5684,2143.28
-794.838,-20.6537,2145.5
-793.798,-18.7433,2147.73
-792.365,-16.2087,2150.71
-791.261,-14.3214,2152.94
-790.131,-12.4462,2155.18
-788.974,-10.5782,2157.44
-787.393,-8.10584,2160.45
-786.176,-6.26121,2162.72
-784.516,-3.81838,2165.76
-783.245,-1.99706,2168.04
-781.952,-0.18624,2170.32
-780.638,1.61746,2172.61
-778.856,4.00624,2175.66
-777.497,5.78756,2177.95
-775.658,8.14644,2181.01
-774.257,9.90506,2183.31
-772.357,12.2393,2186.39
-770.909,13.9797,2188.71
-768.949,16.2797,2191.81
-767.954,17.4229,2193.36
-765.935,19.6899,2196.48
-764.39,21.3757,2198.83
-762.297,23.5937,2201.96
-760.708,25.2296,2204.29
-758.55,27.3884,2207.41
-756.903,28.99,2209.76
-754.672,31.0991,2212.89
-752.964,32.6684,2215.26
-750.656,34.7278,2218.41
-748.904,36.247,2220.78
-746.535,38.2416,2223.95
-744.736,39.7129,2226.33
-742.298,41.6465,2229.51
-738.572,44.4752,2234.28
-736.678,45.8584,2236.67
-734.762,47.223,2239.06
-732.183,49.0091,2242.25
-730.229,50.325,2244.65
-728.252,51.6247,2247.06
-725.578,53.3345,2250.29
-723.565,54.5867,2252.71
-720.872,56.2169,2255.92
-718.823,57.4249,2258.37
-716.068,59.0063,2261.63
-713.984,60.172,2264.08
-711.181,61.7023,2267.35
-709.062,62.8332,2269.8
-706.224,64.3152,2273.07
-704.085,65.4084,2275.52
-701.933,66.4867,2277.97
-699.771,67.548,2280.42
-696.871,68.9353,2283.7
-692.458,70.9688,2288.62
-687.274,73.2418,2294.32
-682.766,75.1192,2299.22
-677.468,77.2082,2304.92
-672.111,79.193,2310.64
-667.473,80.8219,2315.55
-662.802,82.3949,2320.46
-657.311,84.1708,2326.2
-651.797,85.8785,2331.95
-646.233,87.5259,2337.72
-641.443,88.8864,2342.68
-636.613,90.2081,2347.67
-630.97,91.7053,2353.5
-626.12,92.9661,2358.51
-620.443,94.4208,2364.36
-614.735,95.8615,2370.24
-609.005,97.2839,2376.14
-603.257,98.6832,2382.05
-597.479,100.055,2387.99
-592.505,101.198,2393.09
-587.508,102.308,2398.21
-581.668,103.56,2404.18
-575.795,104.783,2410.18
-569.904,105.997,2416.2
-563.999,107.21,2422.23
-558.928,108.253,2427.41
-552.982,109.476,2433.48
-547.047,110.698,2439.54
-541.076,111.926,2445.63
-535.967,112.973,2450.85
-530.109,114.172,2456.83
-525.207,115.176,2461.83
-519.686,116.306,2467.47
-512.171,117.838,2475.14
-505.152,119.259,2482.3
-498.615,120.582,2488.97
-492.398,121.828,2495.3
-486.253,123.045,2501.56
-480.26,124.227,2507.66
-474.648,125.313,2513.37
-467.997,126.542,2520.12
-461.523,127.615,2526.68
-453.697,128.621,2534.54
-431.712,127.614,2555.99
-427.022,126.25,2560.51
-423.752,124.983,2564.78
-421.513,123.943,2568.17
-419.645,122.941,2571.34
-417.522,121.644,2575.47
-415.47,120.215,2578.78
-413.489,118.673,2581.78
-411.833,117.252,2584.19
-409.953,115.488,2586.86
-408.126,113.602,2589.43
-406.596,111.894,2591.54
-404.849,109.798,2594.1
-403.135,107.588,2596.79
-401.686,105.612,2599.19
-400.963,104.593,2600.43
-400.247,103.563,2601.68
-399.296,102.164,2603.39
-398.583,101.091,2604.69
-397.869,100.007,2606.02
-397.153,98.9024,2607.37
-396.198,97.4122,2609.22
-395.476,96.2828,2610.64
-394.75,95.1428,2612.07
-393.769,93.6112,2613.99
-393.025,92.4565,2615.44
-392.273,91.3065,2616.89
-391.252,89.7768,2618.83
-390.473,88.6305,2620.3
-389.415,87.1088,2622.25
-388.605,85.9635,2623.74
-387.505,84.436,2625.73
-386.664,83.2849,2627.24
-385.525,81.7501,2629.27
-384.654,80.5973,2630.81
-383.767,79.441,2632.4
-382.562,77.8988,2634.52
-380.7,75.5967,2637.7
-379.75,74.4556,2639.3
-378.452,72.9359,2641.43
-377.469,71.8058,2643.03
-376.466,70.6816,2644.64
-375.099,69.1897,2646.79
-374.056,68.0875,2648.41
-372.991,66.9941,2650.04
-371.903,65.908,2651.68
-370.414,64.4748,2653.87
-369.269,63.4146,2655.51
-368.102,62.3711,2657.14
-366.913,61.3444,2658.78
-365.296,60.0049,2660.97
-362.346,57.712,2664.85
-359.284,55.515,2668.76
-356.553,53.6888,2672.18
-353.74,51.9252,2675.65
-351.807,50.7788,2677.97
-348.86,49.1278,2681.43
-345.829,47.5444,2684.89
-343.758,46.5219,2687.21
-341.113,45.2769,2690.14
-337.343,43.611,2694.24
-333.465,42.027,2698.39
-329.51,40.5466,2702.55
-326.044,39.3608,2706.17
-322.501,38.2544,2709.85
-318.297,37.0699,2714.17
-314.011,35.9826,2718.56
-309.654,34.9726,2723.01
-303.304,33.6436,2729.49
-297.463,32.5478,2735.43
-290.881,31.3955,2742.11
-284.145,30.281,2748.94
-277.253,29.201,2755.92
-268.041,27.8216,2765.24
-260.799,26.7483,2772.56
-253.391,25.6761,2780.03
-245.82,24.6229,2787.67
-235.729,23.2797,2797.84
-227.799,22.2708,2805.83
-217.278,21.0074,2816.42
-207.331,19.9464,2826.41
-194.617,18.8562,2839.14
-176.313,17.808,2857.44
-121.225,18.9133,2912.86
-107.926,20.1312,2926.33
-96.4346,21.474,2938
-86.8047,22.8316,2947.83
-80.0399,23.9272,2954.76
-74.2226,24.9676,2960.73
-67.43,26.3058,2967.72
-61.6045,27.5688,2973.74
-54.7962,29.183,2980.81
-48.9731,30.6822,2986.89
-43.1694,32.2769,2992.98
-39.2958,33.3854,2997.06
-33.4693,35.1113,3003.2
-29.6039,36.2974,3007.28
-23.7949,38.1527,3013.45
-19.9297,39.4408,3017.57
-14.1407,41.4533,3023.77
-10.2885,42.8484,3027.93
